,1,1:0.52076 2:0.922222 3:0.212121 5:0.223514 6:0.391176 7:0.740157 8:0.874016 9:0.681102 10:0.177471 13:1 47:1
1517,0,1:0.222611 2:0.347222 3:0.257576 4:0.0608447 5:0.260982 6:0.0911901 7:0.968504 8:0.885827 9:0.397638 10:0.108602 14:1 18:1
1518,0,1:0.233117 2:0.869444 3:0.378788 4:0.151754 5:0.356589 6:0.140087 7:0.570866 8:0.834646 9:0.799213 10:0.02133 14:1 24:1
1519,0,1:0.261131 2:0.922222 3:0.30303 4:0.251253 5:0.366925 6:0.122243 7:0.669291 8:0.830709 9:0.700787 10:0.146382 14:1 20:1
1520,0,1:0.246623 2:0.336111 3:0.5 4:0.128848 5:0.326873 6:0.162147 7:1 8:0.759843 9:0.153543 10:0.109717 14:1 17:1
1521,0,1:0.218609 2:0.105556 3:0.19697 5:0.223514 6:0.146691 7:0.862205 8:0.830709 9:0.488189 10:0.115991 14:1 28:1
1522,1,1:0.513257 2:0.186111 3:0.272727 4:0.136006 5:0.360465 6:0.294647 7:0.925197 8:0.787402 9:0.354331 10:0.268228 13:1 47:1
1523,1,1:0.57979 2:0.136111 3:0.212121 4:0.451682 5:0.251938 6:0.553042 7:0.885827 8:0.818898 9:0.448819 10:0.636972 11:1 43:1
1524,0,1:0.266633 2:0.111111 3:0.106061 5:0.223514 6:0.120697 7:0.870079 8:0.88189 9:0.547244 10:0.140527 14:1 30:1
1525,1,1:0.556778 2:0.0305556 3:0.287879 4:0.221188 5:0.294574 6:0.0476324 7:0.771654 8:0.779528 9:0.527559 10:0.0825317 13:1 45:1
1526,1,1:0.710855 2:0.45 3:0.0606061 4:0.228346 5:0.275194 6:0.731488 7:0.877953 8:0.944882 9:0.598425 10:0.104559 11:1 43:1
1527,1,1:0.448224 2:0.125 3:0.136364 4:0.0773085 5:0.223514 6:0.244485 7:0.877953 8:0.866142 9:0.515748 10:0.179841 11:1 43:1
1528,1,1:0.596798 2:0.00833333 3:0.242424 4:0.453114 5:0.23385 6:0.373331 7:0.771654 8:0.814961 9:0.574803 10:0.347414 13:1 38:1
1529,0,1:0.629815 2:0.313889 3:0.212121 4:0.19184 5:0.284238 6:0.0675847 7:0.956693 8:0.889764 9:0.429134 10:0.0918723 13:1 46:1
1530,0,1:0.143572 2:0.277778 3:0.212121 5:0.223514 6:0.199803 7:0.956693 8:0.862205 9:0.401575 10:0.107905 14:1 17:1
1531,0,1:0.205603 2:0.075 3:0.409091 4:0.115963 5:0.301034 6:0.126739 7:0.779528 8:0.677165 9:0.38189 10:0.16353 14:1 24:1
1532,1,1:0.610805 2:0.808333 3:0.181818 4:0.434503 5:0.30491 6:0.217648 7:0.728346 8:0.937008 9:0.759843 10:0.108462 13:1 45:1
1533,1,1:0.537769 2:0.830556 3:0.378788 4:0.299213 5:0.444444 6:0.52494 7:0.555118 8:0.870079 9:0.850394 10:0.145546 11:1 43:1
1534,1,1:0.453227 2:0.941667 3:0.378788 4:0.287759 5:0.315245 6:0.156808 7:0.622047 8:0.76378 9:0.669291 10:0.152238 13:1 47:1
1535,0,1:0.218109 2:0.180556 3:0.287879 4:0.128848 5:0.28553 6:0.151328 7:0.92126 8:0.783465 9:0.350394 10:0.108741 14:1 16:1
1536,0,1:0.202601 2:0.222222 3:0.30303 4:0.0429492 5:0.25323 6:0.0453843 7:0.952756 8:0.787402 9:0.307087 10:0.244807 14:1 17:1
1537,1,1:0.555778 2:0.233333 3:0.257576 4:0.32713 5:0.333333 6:0.288605 7:0.952756 8:0.826772 9:0.366142 10:0.363725 13:1 46:1
1538,0,1:0.2001 2:0.383333 3:0.393939 4:0.136006 5:0.354005 6:0.201489 7:0.980315 8:0.870079 9:0.330709 10:0.116269 14:1 17:1
1539,0,1:0.292646 2:0.983333 3:0.30303 4:0.403722 5:0.55168 6:0.18238 7:0.712598 8:0.787402 9:0.602362 10:0.0690088 14:1 24:1
1540,0,1:0.161581 2:0.755556 3:0.363636 5:0.223514 6:0.181537 7:0.590551 8:0.940945 9:0.885827 10:0.131326 14:1 31:1
1541,0,1:0.13907 2:0.0666667 3:0.318182 4:0.0214746 5:0.232558 6:0.158494 7:0.799213 8:0.744094 9:0.452756 10:0.205911 14:1 31:1
1542,1,1:0.66083 2:0.244444 3:0.212121 4:0.115963 5:0.282946 6:0.0747506 7:0.944882 8:0.850394 9:0.405512 10:0.299456 12:1 36:1
1543,0,1:0.609805 2:0.322222 3:0.121212 4:0.14388 5:0.270026 6:0.090066 7:0.925197 8:0.913386 9:0.507874 10:0.059947 13:1 45:1
1544,1,1:0.437719 2:0.0138889 3:0.378788 4:0.182534 5:0.375969 6:0.181397 7:0.704724 8:0.720472 9:0.527559 10:0.101073 13:1 47:1
1545,0,1:0.241621 2:0.0694444 3:0.166667 4:0.0773085 5:0.26615 6:0.175355 7:0.846457 8:0.850394 9:0.53937 10:0.0301129 14:1 20:1
1546,0,1:0.285143 2:0.0222222 3:0.333333 4:0.0214746 5:0.244186 6:0.178868 7:0.744094 8:0.748031 9:0.523622 10:0.110414 14:1 24:1
1547,0,1:0.29965 2:0.536111 3:0.242424 4:0.355762 5:0.466408 6:0.138682 7:0.850394 8:0.988189 9:0.645669 10:0.0798829 14:1 16:1
1548,1,1:0.49975 2:0.375 3:0.272727 4:0.526127 5:0.388889 6:0.409442 7:0.964567 8:0.901575 9:0.413386 10:0.243134 13:1 24:1
1549,1,1:0.51926 2:0.133333 3:0.227273 4:0.0909091 5:0.286822 6:0.0747506 7:0.88189 8:0.811024 9:0.444882 10:0.0295553 13:1 45:1
1550,1,1:0.592796 2:0.158333 3:0.242424 4:0.0773085 5:0.217054 6:0.603485 7:0.901575 8:0.811024 9:0.413386 10:0.360937 11:1 43:1
1551,0,1:0.286643 2:0.972222 3:0.212121 4:0.0300644 5:0.22739 6:0.088661 7:0.759843 8:0.846457 9:0.629921 10:0.172173 14:1 30:1
1552,1,1:0.54027 2:0.0527778 3:0.166667 4:0.0429492 5:0.232558 6:0.559224 7:0.834646 8:0.854331 9:0.555118 10:0.699289 11:1 34:1
1553,0,1:0.24062 2:0.0888889 3:0.106061 5:0.223514 6:0.0666011 7:0.862205 8:0.88189 9:0.559055 10:0.201868 14:1 15:1
1554,1,1:0.582791 2:0.275 3:0.151515 4:0.312813 5:0.22739 6:0.152311 7:0.933071 8:0.889764 9:0.468504 10:0.188763 13:1 46:1
1555,1,1:0.596298 2:0.00833333 3:0.227273 4:0.303508 5:0.251938 6:0.270339 7:0.779528 8:0.822835 9:0.57874 10:0.203959 13:1 46:1
1556,0,1:0.695348 2:0.15 3:0.242424 4:0.0479599 5:0.22093 6:0.482788 7:0.897638 8:0.799213 9:0.409449 10:0.533807 11:1 52:1
1557,1,1:0.50075 2:0.922222 3:0.0757576 4:0.347173 5:0.359173 6:0.275959 7:0.822835 8:0.92126 9:0.641732 10:0.404991 11:1 44:1
1558,1,1:0.513257 2:0.758333 3:0.181818 4:0.236936 5:0.335917 6:0.276099 7:0.740157 8:0.956693 9:0.767717 10:0.124355 13:1 45:1
1559,1,1:0.550275 2:0.00555556 3:0.136364 4:0.516106 5:0.463824 6:0.141633 7:0.818898 8:0.88189 9:0.602362 10:0.356197 13:1 46:1
1560,0,1:0.282141 2:0.388889 3:0.181818 4:0.42806 5:0.374677 6:0.113109 7:0.937008 8:0.929134 9:0.5 10:0.158929 14:1 20:1
1561,0,1:0.264132 2:0.808333 3:0.30303 4:0.0887616 5:0.286822 6:0.190108 7:0.629921 8:0.917323 9:0.826772 10:0.116548 14:1 24:1
1562,0,1:0.128064 2:0.930556 3:0.287879 4:0.0214746 5:0.23385 6:0.151047 7:0.685039 8:0.830709 9:0.688976 10:0.198662 14:1 31:1
1563,0,1:0.146073 2:0.186111 3:0.181818 5:0.223514 6:0.178868 7:0.913386 8:0.850394 9:0.452756 10:0.0811376 14:1 28:1
1564,0,1:0.277139 2:0.897222 3:0.30303 4:0.137437 5:0.310078 6:0.177884 7:0.65748 8:0.850394 9:0.73622 10:0.0893629 14:1 24:1
1565,0,1:0.288644 2:0.025 3:0.439394 4:0.107373 5:0.328165 6:0.135731 7:0.688976 8:0.669291 9:0.472441 10:0.0935452 14:1 24:1
1566,1,1:0.451226 2:0.95 3:0.0909091 4:0.0608447 5:0.239018 6:0.0660391 7:0.818898 8:0.909449 9:0.637795 10:0.379757 13:1 45:1
1567,0,1:0.290645 2:0.988889 3:0.227273 4:0.0300644 5:0.244186 6:0.175917 7:0.767717 8:0.834646 9:0.606299 10:0.11376 14:1 24:1
1568,1,1:0.575788 2:0.836111 3:0.454545 4:0.2398 5:0.332041 6:0.279191 7:0.488189 8:0.830709 9:0.870079 10:0.207584 13:1 47:1
1569,0,1:0.129065 2:0.00833333 3:0.136364 5:0.223514 6:0.169594 7:0.818898 8:0.877953 9:0.598425 10:0.0716576 14:1 17:1
1570,0,1:0.250125 2:0.733333 3:0.424242 4:0.136006 5:0.325581 6:0.0706758 7:0.547244 8:0.940945 9:0.913386 10:0.255263 14:1 18:1
1571,0,1:0.430215 2:0.169444 3:0.0909091 4:0.212598 5:0.262274 6:0.0358297 7:0.885827 8:0.897638 9:0.53937 10:0.131326 13:1 25:1
1572,0,1:0.286143 2:0.908333 3:0.227273 5:0.223514 6:0.100604 7:0.720472 8:0.877953 9:0.700787 10:0.16102 14:1 30:1
1573,0,1:0.241621 2:0.95 3:0.257576 4:0.0959198 5:0.275194 6:0.175355 7:0.724409 8:0.838583 9:0.65748 10:0.0489335 14:1 24:1
1574,0,1:0.106553 2:0.666667 3:0.393939 4:0.151754 5:0.319121 6:0.0608402 7:0.637795 8:0.984252 9:0.858268 10:0.0846229 14:1 19:1
1575,1,1:0.550775 2:0.911111 3:0.0454545 4:0.0909091 5:0.241602 6:0.203457 7:0.834646 8:0.929134 9:0.637795 10:0.0394535 13:1 37:1
1576,0,1:0.305653 2:0.527778 3:0.121212 4:0.171797 5:0.270026 6:0.088942 7:0.866142 8:0.972441 9:0.629921 10:0.189182 14:1 20:1
1577,1,1:0.441721 2:0.113889 3:0.348485 4:0.182534 5:0.241602 6:0.14908 7:0.850394 8:0.720472 9:0.358268 10:0.112923 13:1 47:1
1578,0,1:0.147074 2:0.111111 3:0.333333 4:0.0214746 5:0.236434 6:0.176479 7:0.846457 8:0.728346 9:0.370079 10:0.0757005 14:1 28:1
1579,0,1:0.163582 2:0.238889 3:0.106061 5:0.223514 6:0.140368 7:0.905512 8:0.901575 9:0.519685 10:0.180678 14:1 18:1
1580,1,1:0.477739 2:0.0138889 3:0.136364 4:0.14388 5:0.28553 6:0.25699 7:0.822835 8:0.877953 9:0.598425 10:0.262652 11:1 26:1
1581,1,1:0.653827 2:0.638889 3:0.106061 4:0.551897 5:0.251938 6:0.864831 7:0.822835 8:0.972441 9:0.688976 10:0.162693 11:1 43:1
1582,1,1:0.498249 2:0.672222 3:0.333333 4:0.286328 5:0.319121 6:0.206548 7:0.677165 8:0.992126 9:0.834646 10:0.208142 13:1 18:1
1583,0,1:0.115058 2:0.0222222 3:0.287879 5:0.223514 6:0.0717999 7:0.767717 8:0.783465 9:0.53937 10:0.10902 14:1 24:1
1584,0,1:0.421211 2:0.277778 3:0.0606061 4:0.0858984 5:0.226098 6:0.0119432 7:0.893701 8:0.92126 9:0.559055 10:0.109438 13:1 25:1
1585,0,1:0.229615 2:0.222222 3:0.181818 4:0.0214746 5:0.232558 6:0.172826 7:0.929134 8:0.862205 9:0.444882 10:0.0186812 14:1 20:1
1586,0,1:0.214607 2:0.327778 3:0.257576 4:0.0300644 5:0.242894 6:0.0505831 7:0.968504 8:0.877953 9:0.393701 10:0.220828 14:1 18:1
1587,0,1:0.169085 2:0.169444 3:0.0909091 5:0.223514 6:0.211466 7:0.885827 8:0.893701 9:0.535433 10:0.116269 14:1 31:1
1588,0,1:0.167084 2:0.366667 3:0.19697 4:0.0214746 5:0.223514 6:0.131235 7:0.948819 8:0.917323 9:0.468504 10:0.189321 14:1 17:1
1589,1,1:0.551276 2:0.294444 3:0.363636 4:0.0887616 5:0.268734 6:0.227765 7:0.992126 8:0.80315 9:0.255906 10:0.207305 13:1 27:1
1590,1,1:0.6008 2:0.641667 3:0.106061 4:0.0479599 5:0.235142 6:0.424477 7:0.826772 8:0.968504 9:0.685039 10:0.205353 13:1 47:1
1591,0,1:0.218609 2:0.763889 3:0.409091 4:0.14388 5:0.264858 6:0.2487 7:0.547244 8:0.925197 9:0.901575 10:0.132859 14:1 16:1
1592,1,1:0.626313 2:0.266667 3:0.106061 4:0.236936 5:0.324289 6:0.0255726 7:0.913386 8:0.905512 9:0.515748 10:0.162693 13:1 46:1
1593,1,1:0.55928 2:0.961111 3:0.151515 4:0.150322 5:0.260982 6:0.563721 7:0.787402 8:0.877953 9:0.637795 10:0.298759 11:1 43:1
1594,1,1:0.513257 2:0.0777778 3:0.227273 4:0.27917 5:0.299742 6:0.126458 7:0.838583 8:0.814961 9:0.5 10:0.218458 13:1 25:1
1595,0,1:0.23912 2:0.144444 3:0.0454545 5:0.223514 6:0.201911 7:0.870079 8:0.917323 9:0.586614 10:0.059947 14:1 20:1
1596,0,1:0.129565 2:0.141667 3:0.484848 4:0.0214746 5:0.25323 6:0.0768582 7:0.854331 8:0.610236 9:0.192913 10:0.114178 14:1 24:1
1597,0,1:0.285143 2:0.666667 3:0.0757576 4:0.365068 5:0.382429 6:0.122945 7:0.826772 8:0.96063 9:0.677165 10:0.172034 14:1 20:1
1598,0,1:0.263632 2:0.936111 3:0.151515 5:0.223514 6:0.0831811 7:0.775591 8:0.885827 9:0.65748 10:0.197268 14:1 25:1
1599,0,1:0.136568 2:0.294444 3:0.242424 4:0.0214746 5:0.231266 6:0.179149 7:0.968504 8:0.862205 9:0.38189 10:0.0869929 14:1 17:1
1600,1,1:0.447224 2:0.308333 3:0.0909091 4:0.0644238 5:0.219638 6:0.266545 7:0.905512 8:0.92126 9:0.53937 10:0.389098 11:1 26:1
1601,1,1:0.508754 2:0.952778 3:0.333333 4:0.380816 5:0.457364 6:0.385275 7:0.673228 8:0.791339 9:0.649606 10:0.264046 11:1 43:1
1602,1,1:0.506253 2:0.227778 3:0.212121 4:0.163207 5:0.284238 6:0.335113 7:0.937008 8:0.846457 9:0.413386 10:0.316604 11:1 43:1
1603,1,1:0.415708 2:0.883333 3:0.106061 4:0.367931 5:0.324289 6:0.135872 7:0.795276 8:0.92126 9:0.673228 10:0.182629 11:1 26:1
1604,1,1:0.407704 2:0.955556 3:0.106061 4:0.167502 5:0.22093 6:0.0879584 7:0.811024 8:0.901575 9:0.637795 10:0.155583 11:1 26:1
1605,0,1:0.244622 2:0.922222 3:0.318182 4:0.184681 5:0.394057 6:0.102852 7:0.65748 8:0.822835 9:0.704724 10:0.150146 14:1 20:1
1606,1,1:0.527264 2:0.333333 3:0.19697 4:0.136006 5:0.248062 6:0.111283 7:0.952756 8:0.901575 9:0.448819 10:0.346996 13:1 46:1
1607,0,1:0.252126 2:0.863889 3:0.227273 4:0.0479599 5:0.241602 6:0.175636 7:0.700787 8:0.897638 9:0.748031 10:0.0861564 14:1 24:1
1608,0,1:0.73987 2:0.025 3:0.363636 4:0.0959198 5:0.281654 6:0.357173 7:0.728346 8:0.724409 9:0.507874 10:0.368604 11:1 53:1
1609,1,1:0.611806 2:0.294444 3:0.106061 4:0.380816 5:0.25969 6:0.241253 7:0.913386 8:0.913386 9:0.519685 10:0.333333 11:1 43:1
1610,0,1:0.17959 2:0.205556 3:0.151515 5:0.223514 6:0.0622453 7:0.917323 8:0.866142 9:0.468504 10:0.157396 14:1 15:1
1611,0,1:0.493247 2:0.311111 3:0.348485 4:0.182534 5:0.328165 6:0.266123 7:0.992126 8:0.822835 9:0.279528 10:0.145685 13:1 27:1
1612,0,1:0.226113 2:0.147222 3:0.151515 5:0.223514 6:0.0362512 7:0.889764 8:0.862205 9:0.5 10:0.168549 14:1 28:1
1613,0,1:0.30015 2:0.786111 3:0.30303 4:0.107373 5:0.28553 6:0.0810735 7:0.633858 8:0.929134 9:0.838583 10:0.236024 14:1 24:1
1614,1,1:0.696848 2:0.197222 3:0.318182 4:0.0959198 5:0.248062 6:0.25966 7:0.937008 8:0.767717 9:0.311024 10:0.208839 11:1 43:1
1615,0,1:0.466233 2:0.325 3:0.212121 4:0.0608447 5:0.24031 6:0.307433 7:0.96063 8:0.889764 9:0.425197 10:0.187509 13:1 27:1
1616,0,1:0.230615 2:0.219444 3:0.166667 5:0.223514 6:0.0465084 7:0.925197 8:0.866142 9:0.452756 10:0.0921511 14:1 16:1
1617,0,1:0.226113 2:0.308333 3:0.393939 4:0.182534 5:0.374677 6:0.127441 7:0.996063 8:0.795276 9:0.232283 10:0.197407 14:1 17:1
1618,1,1:0.645823 2:0.577778 3:0.166667 4:0.471009 5:0.297158 6:0.032036 7:0.834646 8:0.988189 9:0.681102 10:0.364422 13:1 37:1
1619,0,1:0.307154 2:0.847222 3:0.227273 4:0.136006 5:0.27261 6:0.0722214 7:0.700787 8:0.909449 9:0.759843 10:0.242298 14:1 20:1
1620,1,1:0.556278 2:0.55 3:0.242424 4:0.0887616 5:0.251938 6:0.181678 7:0.84252 8:0.992126 9:0.661417 10:0.222919 13:1 46:1
1621,0,1:0.253127 2:0.272222 3:0.0454545 5:0.223514 6:0.15456 7:0.885827 8:0.92126 9:0.570866 10:0.106929 14:1 30:1
1622,1,1:0.558279 2:0.105556 3:0.166667 4:0.453114 5:0.540052 6:0.461149 7:0.866142 8:0.850394 9:0.507874 10:0.192528 11:1 26:1
1623,1,1:0.404702 2:0.177778 3:0.19697 4:0.115963 5:0.192506 6:0.164395 7:0.913386 8:0.838583 9:0.437008 10:0.304615 11:1 43:1
1624,1,1:0.487744 2:0.966667 3:0.393939 4:0.307802 5:0.403101 6:0.371926 7:0.641732 8:0.740157 9:0.61811 10:0.27952 11:1 43:1
1625,0,1:0.273137 2:0.155556 3:0.242424 5:0.223514 6:0.109597 7:0.901575 8:0.80315 9:0.409449 10:0.152098 14:1 20:1
1626,0,1:0.269135 2:0.844444 3:0.318182 4:0.150322 5:0.316537 6:0.0282422 7:0.61811 8:0.88189 9:0.807087 10:0.0719364 14:1 24:1
1627,0,1:0.752876 2:0.994444 3:0.0909091 4:0.130279 5:0.307494 6:0.587186 7:0.830709 8:0.901575 9:0.614173 10:0.540917 11:1 54:1
1628,1,1:0.549275 2:0.544444 3:0.227273 4:0.136006 5:0.255814 6:0.146129 7:0.846457 8:0.988189 9:0.65748 10:0.0846229 13:1 27:1
1629,0,1:0.267134 2:0.697222 3:0.333333 4:0.214746 5:0.382429 6:0.152733 7:0.649606 8:0.980315 9:0.858268 10:0.0517217 14:1 24:1
1630,0,1:0.254627 2:0.336111 3:0.30303 4:0.0887616 5:0.264858 6:0.0754531 7:0.984252 8:0.862205 9:0.350394 10:0.197268 14:1 15:1
1631,0,1:0.294147 2:0.2 3:0.272727 4:0.319256 5:0.360465 6:0.102571 7:0.937008 8:0.795276 9:0.346457 10:0.198104 14:1 24:1
1632,0,1:0.277139 2:0.855556 3:0.30303 4:0.0214746 5:0.232558 6:0.176057 7:0.633858 8:0.88189 9:0.791339 10:0.0418235 14:1 24:1
1633,0,1:0.241121 2:0.272222 3:0.030303 4:0.0773085 5:0.241602 6:0.178305 7:0.874016 8:0.929134 9:0.594488 10:0.026767 14:1 20:1
1634,1,1:0.531766 2:0.813889 3:0.212121 4:0.202577 5:0.231266 6:0.731347 7:0.704724 8:0.929134 9:0.775591 10:0.309215 11:1 43:1
1635,0,1:0.189595 2:0.883333 3:0.5 4:0.0887616 5:0.317829 6:0.191654 7:0.468504 8:0.755906 9:0.795276 10:0.0973094 14:1 24:1
1636,1,1:0.56078 2:0.163889 3:0.121212 4:0.151754 5:0.24031 6:0.658705 7:0.893701 8:0.877953 9:0.511811 10:0.23449 11:1 33:1
1637,0,1:0.16058 2:0.325 3:0.469697 4:0.0479599 5:0.275194 6:0.194464 7:1 8:0.76378 9:0.165354 10:0.103862 14:1 17:1
1638,0,1:0.216608 2:0.847222 3:0.393939 4:0.0959198 5:0.281654 6:0.156527 7:0.543307 8:0.846457 9:0.838583 10:0.114178 14:1 24:1
1639,1,1:0.54027 2:0.8 3:0.0757576 4:0.271296 5:0.273902 6:0.765491 7:0.814961 8:0.940945 9:0.673228 10:0.628189 11:1 43:1
1640,1,1:0.572786 2:0.391667 3:0.19697 4:0.0887616 5:0.22739 6:0.49178 7:0.940945 8:0.929134 9:0.488189 10:0.827269 11:1 43:1
1641,0,1:0.198099 2:0.336111 3:0.30303 4:0.0680029 5:0.262274 6:0.0750316 7:0.984252 8:0.862205 9:0.346457 10:0.245643 14:1 17:1
1642,0,1:0.294147 2:0.727778 3:0.212121 4:0.273443 5:0.377261 6:0.217648 7:0.728346 8:0.968504 9:0.783465 10:0.0649658 14:1 20:1
1643,0,1:0.210605 2:0.986111 3:0.333333 4:0.0479599 5:0.277778 6:0.220599 7:0.700787 8:0.767717 9:0.594488 10:0.100376 14:1 20:1
1644,0,1:0.188094 2:0.388889 3:0.363636 4:0.0479599 5:0.258398 6:0.212168 7:0.972441 8:0.885827 9:0.362205 10:0.0621776 14:1 16:1
1645,0,1:0.263132 2:0.966667 3:0.333333 4:0.319256 5:0.372093 6:0.134186 7:0.685039 8:0.783465 9:0.629921 10:0.158929 14:1 24:1
1646,0,1:0.174587 2:0.880556 3:0.5 4:0.0608447 5:0.27907 6:0.191092 7:0.46063 8:0.751969 9:0.80315 10:0.0917329 14:1 24:1
1647,1,1:0.368684 2:0.0916667 3:0.212121 4:0.2398 5:0.308786 6:0.0210763 7:0.850394 8:0.822835 9:0.492126 10:0.184163 11:1 43:1
1648,1,1:0.693847 2:0.530556 3:0.272727 4:0.154617 5:0.20155 6:0.485879 7:0.854331 8:0.988189 9:0.637795 10:0.0924299 13:1 47:1
1649,0,1:0.71986 2:0.833333 3:0.0606061 4:0.211167 5:0.319121 6:0.164395 7:0.822835 8:0.937008 9:0.661417 10:0.323993 11:1 54:1
1650,0,1:0.238619 2:0.180556 3:0.136364 5:0.223514 6:0.199241 7:0.901575 8:0.874016 9:0.496063 10:0.04503 14:1 20:1
1651,1,1:0.585793 2:0.85 3:0.151515 4:0.0773085 5:0.237726 6:0.182099 7:0.751969 8:0.92126 9:0.720472 10:0.128816 13:1 38:1
1652,1,1:0.548274 2:0.286111 3:0.363636 4:0.333572 5:0.417313 6:0.0685682 7:0.992126 8:0.791339 9:0.251969 10:0.209118 11:1 44:1
1653,0,1:0.233117 2:0.838889 3:0.121212 4:0.0680029 5:0.25323 6:0.166362 7:0.783465 8:0.933071 9:0.69685 10:0.0225847 14:1 20:1
1654,0,1:0.246123 2:0.975 3:0.257576 4:0.307802 5:0.515504 6:0.133905 7:0.740157 8:0.822835 9:0.61811 10:0.189879 14:1 24:1
1655,1,1:0.564782 2:0.191667 3:0.212121 4:0.163207 5:0.22739 6:0.603906 7:0.92126 8:0.830709 9:0.417323 10:0.501324 11:1 34:1
1656,0,1:0.671836 2:0.0111111 3:0.181818 4:0.0429492 5:0.237726 6:0.498806 7:0.80315 8:0.850394 9:0.586614 10:0.46689 11:1 37:1
1657,1,1:0.626813 2:0.369444 3:0.181818 4:0.150322 5:0.26615 6:0.720528 7:0.940945 8:0.92126 9:0.480315 10:0.139272 11:1 43:1
1658,1,1:0.5993 2:0.236111 3:0.242424 4:0.423765 5:0.295866 6:0.208234 7:0.948819 8:0.830709 9:0.377953 10:0.343929 11:1 43:1
1659,0,1:0.264632 2:0.966667 3:0.242424 4:0.14388 5:0.359173 6:0.165238 7:0.740157 8:0.834646 9:0.633858 10:0.155583 14:1 24:1
1660,0,1:0.297149 2:0.858333 3:0.151515 4:0.322119 5:0.413437 6:0.142616 7:0.755906 8:0.917323 9:0.716535 10:0.164366 14:1 20:1
1661,1,1:0.543272 2:0.7 3:0.272727 4:0.30136 5:0.284238 6:0.788956 7:0.692913 8:0.980315 9:0.822835 10:0.792695 11:1 43:1
1662,0,1:0.155578 2:0.358333 3:0.469697 4:0.0300644 5:0.254522 6:0.198117 7:0.992126 8:0.807087 9:0.220472 10:0.107068 14:1 17:1
1663,0,1:0.276138 2:0.136111 3:0.318182 4:0.14388 5:0.308786 6:0.0843052 7:0.88189 8:0.748031 9:0.362205 10:0.05688 14:1 15:1
1664,0,1:0.305653 2:0.388889 3:0.166667 4:0.10952 5:0.28553 6:0.114515 7:0.933071 8:0.933071 9:0.507874 10:0.0253729 14:1 16:1
1665,0,1:0.267134 2:0.969444 3:0.363636 4:0.23121 5:0.496124 6:0.166924 7:0.661417 8:0.759843 9:0.622047 10:0.161578 14:1 24:1
1666,1,1:0.48074 2:0.919444 3:0.242424 4:0.19184 5:0.258398 6:0.244766 7:0.712598 8:0.862205 9:0.692913 10:0.200892 13:1 25:1
1667,1,1:0.689345 2:0.175 3:0.19697 4:0.0608447 5:0.23385 6:0.0642124 7:0.909449 8:0.84252 9:0.444882 10:0.134811 12:1 38:1
1668,0,1:0.221111 2:0.338889 3:0.0454545 5:0.223514 6:0.1436 7:0.885827 8:0.933071 9:0.57874 10:0.133835 14:1 31:1
1669,0,1:0.168084 2:0.961111 3:0.287879 4:0.0214746 5:0.226098 6:0.19334 7:0.712598 8:0.814961 9:0.637795 10:0.136484 14:1 31:1
1670,1,1:0.349175 2:0.511111 3:0.151515 4:0.2398 5:0.337209 6:0.155965 7:0.877953 8:0.972441 9:0.61811 10:0.0961941 14:1 20:1
1671,0,1:0.303152 2:0.952778 3:0.257576 4:0.107373 5:0.27261 6:0.0397639 7:0.716535 8:0.830709 9:0.653543 10:0.158929 14:1 24:1
1672,1,1:0.601301 2:0.766667 3:0.0757576 4:0.0300644 5:0.224806 6:0.777294 7:0.814961 8:0.948819 9:0.681102 10:0.307682 11:1 37:1
1673,0,1:0.296648 2:0.252778 3:0.151515 5:0.223514 6:0.0549389 7:0.929134 8:0.88189 9:0.468504 10:0.179841 14:1 20:1
1674,1,1:0.595298 2:0.669444 3:0.030303 4:0.335719 5:0.260982 6:0.643249 7:0.84252 8:0.948819 9:0.645669 10:0.177471 11:1 43:1
1675,0,1:0.74087 2:0.158333 3:0.348485 4:0.0608447 5:0.276486 6:0.57454 7:0.897638 8:0.724409 9:0.299213 10:0.54733 11:1 54:1
1676,0,1:0.251626 2:0.277778 3:0.257576 4:0.258411 5:0.440568 6:0.126458 7:0.968504 8:0.846457 9:0.366142 10:0.202983 14:1 20:1
1677,0,1:0.613807 2:0.0805556 3:0.454545 4:0.198282 5:0.352713 6:0.313334 7:0.76378 8:0.629921 9:0.330709 10:0.57814 11:1 43:1
1678,0,1:0.230615 2:0.283333 3:0.363636 4:0.258411 5:0.403101 6:0.155965 7:0.992126 8:0.787402 9:0.244094 10:0.174265 14:1 20:1
1679,1,1:0.518759 2:0.0472222 3:0.212121 4:0.328561 5:0.354005 6:0.434874 7:0.818898 8:0.826772 9:0.53937 10:0.168549 13:1 46:1
1680,1,1:0.677839 2:0.7 3:0.0454545 4:0.434503 5:0.325581 6:0.0774203 7:0.838583 8:0.948819 9:0.653543 10:0.39816 13:1 45:1
1681,0,1:0.198099 2:0.361111 3:0.348485 5:0.223514 6:0.198258 7:0.984252 8:0.866142 9:0.334646 10:0.0637111 14:1 17:1
1682,0,1:0.261631 2:0.108333 3:0.363636 4:0.156049 5:0.368217 6:0.109316 7:0.838583 8:0.712598 9:0.362205 10:0.10902 14:1 24:1
1683,0,1:0.172086 2:0.05 3:0.0909091 5:0.223514 6:0.110299 7:0.850394 8:0.893701 9:0.586614 10:0.0467029 14:1 28:1
1684,0,1:0.263132 2:0.138889 3:0.106061 4:0.292054 5:0.388889 6:0.161304 7:0.88189 8:0.885827 9:0.535433 10:0.160742 14:1 16:1
